# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:26:25-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 143581
# Number of entities in query: 15384
# Total number of entities: 24750
# Original total number of entities: 22607
# Entities not in default gene space: 2143
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
34	34	1.62430390221123	9.39286484941499e-08	<0.001	GO:0031111	negative regulation of microtubule polymerization or depolymerization
32	32	1.59831158804549	2.43503678063395e-07	0.001	GO:0005720	nuclear heterochromatin
31	31	1.58471049358454	3.9205154810755e-07	0.001	GO:0006024	glycosaminoglycan biosynthetic process
30	30	1.57067149371239	6.31204524489396e-07	0.002	GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding
30	30	1.57067149371239	6.31204524489396e-07	0.002	GO:0043666	regulation of phosphoprotein phosphatase activity
29	29	1.55616538675653	1.01621667539506e-06	0.002	GO:0004221	ubiquitin thiolesterase activity
27	27	1.52561950295949	2.63382308775395e-06	0.004	GO:0035567	non-canonical Wnt signaling pathway
27	27	1.52561950295949	2.63382308775395e-06	0.004	GO:0060076	excitatory synapse
26	26	1.50950440500365	4.24004701263692e-06	0.004	GO:0001892	embryonic placenta development
26	26	1.50950440500365	4.24004701263692e-06	0.004	GO:0005109	frizzled binding
26	26	1.50950440500365	4.24004701263692e-06	0.004	GO:0008038	neuron recognition
26	26	1.50950440500365	4.24004701263692e-06	0.004	GO:0045879	negative regulation of smoothened signaling pathway
25	25	1.49277043527956	6.8256502628155e-06	0.008	GO:0006779	porphyrin-containing compound biosynthetic process
25	25	1.49277043527956	6.8256502628155e-06	0.008	GO:0007026	negative regulation of microtubule depolymerization
25	25	1.49277043527956	6.8256502628155e-06	0.008	GO:0015459	potassium channel regulator activity
